"['Elise', 'Irelia', 'Karma', 'Lucian', 'Thresh']","['Braum', 'Gnar', 'RekSai', 'Sivir', 'TwistedFate']",1.0
"['Azir', 'Braum', 'Gnar', 'Hecarim', 'Lucian']","['Bard', 'Irelia', 'RekSai', 'Sivir', 'Viktor']",1.0
"['Bard', 'Cassiopeia', 'Irelia', 'RekSai', 'Sivir']","['Ashe', 'Braum', 'Elise', 'Gnar', 'Karma']",0.0
"['Braum', 'Elise', 'Shen', 'Sivir', 'Vladimir']","['Ashe', 'Jax', 'RekSai', 'Ryze', 'Soraka']",1.0
"['Jax', 'RekSai', 'Sivir', 'Soraka', 'Taliyah']","['Ashe', 'Azir', 'Braum', 'Hecarim', 'Shen']",1.0
"['Ashe', 'Azir', 'Braum', 'Hecarim', 'Shen']","['Cassiopeia', 'Jax', 'Jhin', 'RekSai', 'Soraka']",0.0
"['Braum', 'RekSai', 'Renekton', 'Sivir', 'Viktor']","['Ashe', 'Cassiopeia', 'Elise', 'Irelia', 'Thresh']",1.0
"['Fiora', 'Karma', 'Lucian', 'RekSai', 'Thresh']","['Braum', 'Caitlyn', 'Elise', 'Lulu', 'Trundle']",0.0
"['Ahri', 'Gnar', 'RekSai', 'Sivir', 'Zyra']","['Gragas', 'Karma', 'Lucian', 'Taliyah', 'Trundle']",1.0
"['Azir', 'Bard', 'Gragas', 'Jhin', 'Trundle']","['Gnar', 'Graves', 'Karma', 'Lissandra', 'Lucian']",0.0
"['Braum', 'RekSai', 'Sivir', 'Trundle', 'Vladimir']","['Ashe', 'Cassiopeia', 'Fiora', 'Gragas', 'Karma']",0.0
"['Anivia', 'Ashe', 'Irelia', 'Nami', 'RekSai']","['Braum', 'Graves', 'Karma', 'Shen', 'Sivir']",0.0
"['Braum', 'Hecarim', 'Shen', 'Sivir', 'Viktor']","['Elise', 'Gnar', 'Karma', 'Lucian', 'Taliyah']",0.0
"['Azir', 'Hecarim', 'Karma', 'Lucian', 'Nidalee']","['AurelionSol', 'Bard', 'Jax', 'RekSai', 'Sivir']",1.0
"['Ashe', 'Azir', 'Karma', 'Lissandra', 'RekSai']","['Gragas', 'Hecarim', 'Jhin', 'Morgana', 'Ryze']",0.0
"['Braum', 'Lucian', 'Malzahar', 'RekSai', 'Shen']","['Gragas', 'Illaoi', 'Karma', 'Sivir', 'Trundle']",0.0
"['Graves', 'Karma', 'Maokai', 'Ryze', 'Twitch']","['Braum', 'Gnar', 'Gragas', 'Malzahar', 'Sivir']",0.0
"['Azir', 'Braum', 'Elise', 'Gnar', 'Tristana']","['Graves', 'Karma', 'Lucian', 'Maokai', 'Zilean']",0.0
"['Ashe', 'Braum', 'Gnar', 'RekSai', 'Viktor']","['Gragas', 'Karma', 'Ryze', 'Sivir', 'Trundle']",1.0
"['Gnar', 'Gragas', 'Karma', 'Sivir', 'Taliyah']","['Braum', 'Elise', 'Jax', 'Kassadin', 'Lucian']",0.0
"['Cassiopeia', 'Gnar', 'Karma', 'Lucian', 'RekSai']","['Alistar', 'Ashe', 'Gragas', 'Irelia', 'Viktor']",1.0
"['Braum', 'Jhin', 'Nidalee', 'Rumble', 'Varus']","['Ashe', 'Bard', 'Gnar', 'Gragas', 'Malzahar']",1.0
"['Azir', 'Gragas', 'Karma', 'Shen', 'Sivir']","['Alistar', 'Ashe', 'Elise', 'Fiora', 'Viktor']",0.0
"['Elise', 'Karma', 'Lucian', 'Taliyah', 'Trundle']","['Cassiopeia', 'Gnar', 'Gragas', 'Sivir', 'Thresh']",1.0
"['Azir', 'Elise', 'Gnar', 'Karma', 'Lucian']","['Bard', 'Cassiopeia', 'Gragas', 'Sivir', 'Trundle']",1.0
"['Ashe', 'Braum', 'Cassiopeia', 'Elise', 'Trundle']","['Bard', 'Ezreal', 'Gnar', 'RekSai', 'Viktor']",1.0
"['Azir', 'Gragas', 'Jhin', 'Nami', 'Trundle']","['Irelia', 'Karma', 'Leblanc', 'Lucian', 'RekSai']",1.0
"['Alistar', 'Gnar', 'Nidalee', 'Sivir', 'Vladimir']","['Azir', 'Irelia', 'Karma', 'Lucian', 'RekSai']",0.0
"['Ashe', 'Braum', 'Jax', 'RekSai', 'Viktor']","['Azir', 'Graves', 'Karma', 'Lucian', 'Trundle']",0.0
"['Alistar', 'Karma', 'Nidalee', 'Ryze', 'Sivir']","['Braum', 'Elise', 'Lucian', 'Maokai', 'Viktor']",1.0
"['Braum', 'Gnar', 'Lucian', 'RekSai', 'Ryze']","['Gragas', 'Irelia', 'Karma', 'Sivir', 'Vladimir']",1.0
"['Braum', 'Jhin', 'Olaf', 'Rumble', 'Vladimir']","['Hecarim', 'Ryze', 'Shen', 'Taric', 'Tristana']",0.0
"['Gnar', 'Gragas', 'Malzahar', 'Sivir', 'Soraka']","['Braum', 'Elise', 'Irelia', 'Lucian', 'Viktor']",0.0
"['Braum', 'Gragas', 'Irelia', 'Jhin', 'Malzahar']","['Ashe', 'Gnar', 'Karma', 'Nidalee', 'Taliyah']",1.0
"['Braum', 'Gragas', 'Kassadin', 'Sivir', 'Trundle']","['Elise', 'Gnar', 'Jhin', 'Karma', 'Viktor']",1.0
"['Braum', 'Gragas', 'Irelia', 'Jhin', 'Vladimir']","['Cassiopeia', 'Elise', 'Shen', 'Sivir', 'Trundle']",1.0
"['Gnar', 'Olaf', 'Sivir', 'Trundle', 'Viktor']","['Caitlyn', 'Cassiopeia', 'Elise', 'JarvanIV', 'Karma']",0.0
"['Gnar', 'Nidalee', 'Sivir', 'Taliyah', 'Taric']","['Braum', 'Graves', 'Lucian', 'Malzahar', 'Maokai']",0.0
"['Gnar', 'Jhin', 'Karma', 'Malzahar', 'RekSai']","['Ashe', 'Gragas', 'Rumble', 'Sona', 'Taliyah']",1.0
"['Gnar', 'Gragas', 'Karma', 'Sivir', 'Viktor']","['Lucian', 'RekSai', 'TahmKench', 'Taliyah', 'Trundle']",0.0
"['Alistar', 'Ashe', 'Illaoi', 'Nidalee', 'Taliyah']","['Elise', 'Gnar', 'Karma', 'Lucian', 'Viktor']",0.0
"['Cassiopeia', 'Gnar', 'Gragas', 'Karma', 'Sivir']","['Braum', 'Irelia', 'Lucian', 'RekSai', 'Viktor']",1.0
"['Ashe', 'Bard', 'Elise', 'Gnar', 'Vladimir']","['Cassiopeia', 'Gragas', 'Irelia', 'Karma', 'Sivir']",1.0
"['Irelia', 'Lucian', 'RekSai', 'Sona', 'Taliyah']","['Ashe', 'Cassiopeia', 'Gnar', 'Gragas', 'Karma']",1.0
"['Gragas', 'Irelia', 'Karma', 'Sivir', 'Viktor']","['Cassiopeia', 'Lucian', 'RekSai', 'Sona', 'Trundle']",0.0
"['Bard', 'Gnar', 'Gragas', 'Malzahar', 'Sivir']","['Azir', 'Braum', 'Ezreal', 'Irelia', 'RekSai']",0.0
"['Braum', 'Malzahar', 'Rengar', 'Rumble', 'Sivir']","['Gragas', 'Karma', 'Lucian', 'Taliyah', 'Trundle']",0.0
"['Cassiopeia', 'Gnar', 'Gragas', 'Karma', 'Sivir']","['Braum', 'Gangplank', 'Malzahar', 'RekSai', 'Twitch']",1.0
"['Braum', 'Gnar', 'Lucian', 'RekSai', 'Viktor']","['Ashe', 'Hecarim', 'Irelia', 'Karma', 'Vladimir']",1.0
"['Ashe', 'Hecarim', 'Sona', 'Trundle', 'Vladimir']","['Gnar', 'Graves', 'Jhin', 'Karma', 'Viktor']",0.0
"['Bard', 'Cassiopeia', 'Gragas', 'Sivir', 'Trundle']","['Azir', 'Gnar', 'Karma', 'Lucian', 'RekSai']",0.0
"['Braum', 'Malzahar', 'Olaf', 'Rumble', 'Tristana']","['Irelia', 'Jhin', 'RekSai', 'Thresh', 'Zilean']",1.0
"['Gnar', 'RekSai', 'Sona', 'Tristana', 'Vladimir']","['Alistar', 'Gragas', 'Irelia', 'Jhin', 'Malzahar']",1.0
"['Ashe', 'Bard', 'Gnar', 'Gragas', 'Zilean']","['Elise', 'Ezreal', 'Lulu', 'Malzahar', 'TahmKench']",0.0
"['Caitlyn', 'Cassiopeia', 'Elise', 'Gnar', 'Soraka']","['Gragas', 'Jhin', 'Rumble', 'Sona', 'Vladimir']",1.0
"['Ashe', 'Gragas', 'Rumble', 'Soraka', 'Vladimir']","['Elise', 'Gangplank', 'Jhin', 'Kassadin', 'TahmKench']",0.0
"['Braum', 'Caitlyn', 'Malzahar', 'Nidalee', 'Shen']","['Anivia', 'Ashe', 'Fiora', 'Hecarim', 'Karma']",0.0
"['Gragas', 'KogMaw', 'Maokai', 'Trundle', 'Vladimir']","['Braum', 'Caitlyn', 'Irelia', 'Karma', 'Nidalee']",1.0
"['Irelia', 'RekSai', 'Sivir', 'Soraka', 'Viktor']","['Ashe', 'Cassiopeia', 'Gragas', 'Karma', 'Trundle']",1.0
"['Ashe', 'Gnar', 'Gragas', 'Malzahar', 'Thresh']","['Irelia', 'RekSai', 'Sivir', 'Soraka', 'Viktor']",0.0
"['Gangplank', 'Jhin', 'Malzahar', 'RekSai', 'Soraka']","['Ashe', 'Bard', 'Hecarim', 'Shen', 'Zilean']",1.0
"['Gnar', 'Hecarim', 'Karma', 'Sivir', 'Zilean']","['Ashe', 'Gragas', 'Malzahar', 'Sona', 'TahmKench']",0.0
"['Bard', 'Cassiopeia', 'Olaf', 'Sivir', 'Trundle']","['Gragas', 'Karma', 'KogMaw', 'Lissandra', 'Morgana']",1.0
"['Braum', 'Caitlyn', 'Lissandra', 'RekSai', 'Swain']","['Ashe', 'Hecarim', 'Karma', 'Taric', 'Trundle']",1.0
"['Bard', 'Hecarim', 'Sivir', 'Trundle', 'Viktor']","['Karma', 'KogMaw', 'Lissandra', 'Morgana', 'RekSai']",0.0
"['Ashe', 'Bard', 'Gragas', 'Malzahar', 'Shen']","['Jhin', 'Karma', 'RekSai', 'Trundle', 'Xerath']",0.0
"['Gnar', 'Olaf', 'Sivir', 'Taric', 'Vladimir']","['Cassiopeia', 'Gangplank', 'Karma', 'Lucian', 'RekSai']",0.0
"['Ezreal', 'Gnar', 'Malzahar', 'RekSai', 'Soraka']","['Ashe', 'Hecarim', 'Karma', 'Maokai', 'Xerath']",0.0
"['Bard', 'Cassiopeia', 'Ezreal', 'RekSai', 'Shen']","['Gangplank', 'Gragas', 'Jhin', 'Karma', 'Viktor']",0.0
"['Fiora', 'Karma', 'Lucian', 'RekSai', 'Viktor']","['Gnar', 'Gragas', 'Jhin', 'Thresh', 'Velkoz']",1.0
"['Ashe', 'Nidalee', 'Shen', 'Taric', 'Vladimir']","['Braum', 'Cassiopeia', 'Ezreal', 'Jax', 'RekSai']",0.0
"['Gnar', 'Leblanc', 'Olaf', 'Sivir', 'Taric']","['Ashe', 'Karma', 'RekSai', 'Taliyah', 'Teemo']",0.0
"['Bard', 'Caitlyn', 'Cassiopeia', 'Gnar', 'RekSai']","['Ashe', 'Jax', 'Karma', 'Olaf', 'Taric']",0.0
"['Cassiopeia', 'Ekko', 'Sejuani', 'Sivir', 'Sona']","['Alistar', 'Ashe', 'Gnar', 'RekSai', 'Velkoz']",1.0
"['Ashe', 'Braum', 'Gnar', 'Gragas', 'Leblanc']","['Hecarim', 'Irelia', 'Jhin', 'Karma', 'Lissandra']",0.0
"['Cassiopeia', 'Hecarim', 'Shen', 'Sivir', 'Taric']","['Ashe', 'Braum', 'Gnar', 'Nidalee', 'Vladimir']",0.0
"['Braum', 'Cassiopeia', 'Ezreal', 'Gnar', 'Gragas']","['Ashe', 'Nidalee', 'Shen', 'Taric', 'Viktor']",0.0
"['Alistar', 'Cassiopeia', 'Ezreal', 'Gnar', 'Gragas']","['Ashe', 'RekSai', 'Rumble', 'Sona', 'Vladimir']",0.0
"['Kalista', 'Karma', 'Mordekaiser', 'Taric', 'Trundle']","['Hecarim', 'Lissandra', 'Sivir', 'Sona', 'Viktor']",0.0
"['Ashe', 'Gragas', 'Illaoi', 'Karma', 'TahmKench']","['Maokai', 'RekSai', 'Sivir', 'Taric', 'TwistedFate']",0.0
"['Gnar', 'Karma', 'Olaf', 'Vayne', 'Zilean']","['Illaoi', 'RekSai', 'Sivir', 'Taric', 'Vladimir']",1.0
"['Ashe', 'Bard', 'Gragas', 'Shen', 'Viktor']","['Braum', 'Cassiopeia', 'Ekko', 'Ezreal', 'RekSai']",0.0
"['Braum', 'Cassiopeia', 'Ezreal', 'Gnar', 'Gragas']","['Ashe', 'Bard', 'Nidalee', 'Shen', 'Viktor']",0.0
"['Gangplank', 'Jhin', 'Morgana', 'RekSai', 'Vladimir']","['Ezreal', 'Gragas', 'JarvanIV', 'Taric', 'TwistedFate']",1.0
"['Braum', 'Ekko', 'Gragas', 'Kassadin', 'Sivir']","['Ashe', 'Irelia', 'Karma', 'RekSai', 'Viktor']",0.0
"['Ashe', 'Irelia', 'RekSai', 'Soraka', 'Vladimir']","['Braum', 'Ekko', 'Gragas', 'Karma', 'Sivir']",1.0
"['Braum', 'Gangplank', 'Kindred', 'Lucian', 'TwistedFate']","['Alistar', 'Azir', 'Elise', 'Kalista', 'Poppy']",0.0
"['Azir', 'Janna', 'Kalista', 'Maokai', 'Nidalee']","['Braum', 'Kindred', 'Lucian', 'Nautilus', 'Zed']",0.0
"['Braum', 'Gangplank', 'Jhin', 'Kindred', 'Orianna']","['Corki', 'Elise', 'Janna', 'Maokai', 'Zed']",1.0
"['Braum', 'Gragas', 'Graves', 'Kalista', 'Velkoz']","['Azir', 'Corki', 'Kindred', 'Morgana', 'Poppy']",0.0
"['Azir', 'Ekko', 'Gragas', 'Janna', 'Kalista']","['Lucian', 'Maokai', 'Orianna', 'RekSai', 'Trundle']",0.0
"['Alistar', 'Gnar', 'Graves', 'Lissandra', 'Sivir']","['Azir', 'Janna', 'Kalista', 'LeeSin', 'Maokai']",1.0
"['Gragas', 'Karma', 'Lucian', 'Nautilus', 'Zed']","['Ekko', 'Elise', 'Janna', 'Jhin', 'Varus']",0.0
"['Ekko', 'Janna', 'Kalista', 'Nidalee', 'Ryze']","['Caitlyn', 'Karma', 'Kindred', 'Leblanc', 'Poppy']",1.0
"['Corki', 'Kalista', 'Karma', 'Kindred', 'Poppy']","['Ekko', 'Elise', 'Lucian', 'Ryze', 'Soraka']",1.0
"['Anivia', 'Caitlyn', 'Ekko', 'Elise', 'Soraka']","['Karma', 'Kindred', 'Poppy', 'Ryze', 'Sivir']",0.0
"['Bard', 'Ekko', 'Karma', 'Lucian', 'RekSai']","['Braum', 'Kindred', 'Maokai', 'Ryze', 'Tristana']",0.0
"['Kindred', 'Lucian', 'Morgana', 'Poppy', 'Ryze']","['Bard', 'Caitlyn', 'Karma', 'Nautilus', 'RekSai']",0.0
"['Corki', 'Gragas', 'Jhin', 'Karma', 'Lucian']","['Braum', 'Graves', 'Kalista', 'Lulu', 'Maokai']",1.0
"['Alistar', 'Kalista', 'Nidalee', 'Poppy', 'Zed']","['Corki', 'Gangplank', 'Gragas', 'Karma', 'Urgot']",0.0
"['Graves', 'Jhin', 'Karma', 'Lissandra', 'RekSai']","['Corki', 'Janna', 'Kalista', 'LeeSin', 'Maokai']",1.0
"['Azir', 'Elise', 'Gragas', 'Janna', 'Kalista']","['Bard', 'Caitlyn', 'Ekko', 'Graves', 'Leblanc']",0.0
"['Braum', 'Ezreal', 'Gragas', 'Maokai', 'Ryze']","['Cassiopeia', 'Graves', 'Janna', 'Kalista', 'Poppy']",1.0
"['Elise', 'Gragas', 'Janna', 'Lucian', 'Ryze']","['Bard', 'Graves', 'Kalista', 'Lissandra', 'Maokai']",0.0
"['Caitlyn', 'Ekko', 'Kindred', 'Morgana', 'Poppy']","['Braum', 'Corki', 'Gragas', 'Kalista', 'Nidalee']",0.0
"['Alistar', 'Graves', 'Kalista', 'Lulu', 'Poppy']","['Caitlyn', 'Corki', 'Ekko', 'Morgana', 'RekSai']",0.0
"['Bard', 'Caitlyn', 'Ekko', 'Nidalee', 'Poppy']","['Alistar', 'Gragas', 'Graves', 'Kalista', 'Leblanc']",0.0
"['Alistar', 'Caitlyn', 'Gragas', 'Lulu', 'Nidalee']","['Bard', 'Elise', 'Ezreal', 'Trundle', 'TwistedFate']",0.0
"['Alistar', 'Ekko', 'Elise', 'Lulu', 'Tristana']","['Braum', 'Caitlyn', 'Corki', 'Gragas', 'Kindred']",0.0
"['Ashe', 'Gnar', 'RekSai', 'Syndra', 'TahmKench']","['Braum', 'Gragas', 'Kennen', 'Lissandra', 'Sivir']",1.0
"['Ashe', 'Gnar', 'RekSai', 'Syndra', 'Thresh']","['Braum', 'Gangplank', 'Gragas', 'Jhin', 'Lissandra']",0.0
"['Cassiopeia', 'Gnar', 'Gragas', 'Jhin', 'TahmKench']","['Ashe', 'Jayce', 'Kennen', 'RekSai', 'Thresh']",0.0
"['Jhin', 'Karma', 'LeeSin', 'Lissandra', 'Pantheon']","['Ashe', 'Gnar', 'Gragas', 'Leblanc', 'Thresh']",1.0
"['Gnar', 'Gragas', 'Jhin', 'Karma', 'Syndra']","['Ashe', 'Irelia', 'Leblanc', 'RekSai', 'TahmKench']",0.0
"['Ashe', 'Bard', 'Gnar', 'RekSai', 'Viktor']","['Braum', 'Cassiopeia', 'Gragas', 'Irelia', 'Jhin']",0.0
"['Bard', 'Ezreal', 'Gnar', 'Gragas', 'Viktor']","['Ashe', 'Braum', 'Cassiopeia', 'Irelia', 'RekSai']",1.0
"['AurelionSol', 'Bard', 'Gnar', 'Olaf', 'Sivir']","['Ashe', 'Braum', 'Cassiopeia', 'Gragas', 'Irelia']",0.0
"['Elise', 'Jhin', 'Rumble', 'Taliyah', 'Trundle']","['Braum', 'Gangplank', 'Leblanc', 'RekSai', 'Sivir']",0.0
"['Braum', 'Gangplank', 'Gragas', 'Sivir', 'Syndra']","['Jhin', 'Leblanc', 'RekSai', 'Riven', 'Trundle']",0.0
"['Ashe', 'Kennen', 'RekSai', 'Taric', 'Viktor']","['Gnar', 'Gragas', 'Sivir', 'Trundle', 'Zilean']",1.0
"['Ekko', 'Jhin', 'Lissandra', 'RekSai', 'TahmKench']","['Ashe', 'Elise', 'Gangplank', 'Taliyah', 'Taric']",1.0
"['Jhin', 'Lissandra', 'RekSai', 'Taliyah', 'Trundle']","['Ashe', 'Ekko', 'Gragas', 'Syndra', 'TahmKench']",1.0
"['Cassiopeia', 'Gangplank', 'Jhin', 'RekSai', 'Trundle']","['Gnar', 'Gragas', 'Sivir', 'Soraka', 'Taliyah']",0.0
"['Caitlyn', 'Ekko', 'Gragas', 'Karma', 'Syndra']","['Braum', 'Gnar', 'Lissandra', 'RekSai', 'Sivir']",1.0
"['Braum', 'Gangplank', 'Lissandra', 'RekSai', 'Sivir']","['Ekko', 'Gragas', 'Jhin', 'Karma', 'Kassadin']",0.0
"['Ashe', 'Elise', 'Gnar', 'Karma', 'Trundle']","['Braum', 'Jhin', 'RekSai', 'Shen', 'Syndra']",1.0
"['Alistar', 'Kalista', 'Malzahar', 'RekSai', 'Shen']","['Ekko', 'Gragas', 'Sivir', 'Trundle', 'Vladimir']",1.0
"['Braum', 'Jhin', 'Kassadin', 'RekSai', 'Shen']","['Ekko', 'Ezreal', 'Gragas', 'Karma', 'Vladimir']",1.0
"['Braum', 'Jhin', 'RekSai', 'Shen', 'Velkoz']","['Cassiopeia', 'Elise', 'Gnar', 'Sivir', 'Trundle']",0.0
"['Ekko', 'Ezreal', 'Gragas', 'Taric', 'Vladimir']","['Braum', 'Malzahar', 'RekSai', 'Shen', 'Sivir']",0.0
"['Ekko', 'Gragas', 'Jhin', 'TahmKench', 'Vladimir']","['Ashe', 'Cassiopeia', 'RekSai', 'Shen', 'Trundle']",1.0
"['Ashe', 'Gnar', 'Gragas', 'Trundle', 'Velkoz']","['Braum', 'Cassiopeia', 'Ekko', 'Jhin', 'RekSai']",1.0
"['Bard', 'Cassiopeia', 'Ekko', 'Jhin', 'RekSai']","['Ashe', 'Gnar', 'Trundle', 'Velkoz', 'Zac']",0.0
"['Braum', 'Gnar', 'Jhin', 'RekSai', 'Taliyah']","['Gragas', 'Lucian', 'Shen', 'Trundle', 'Vladimir']",1.0
"['Alistar', 'Ekko', 'Gragas', 'Jhin', 'Vladimir']","['Braum', 'Kassadin', 'Malzahar', 'RekSai', 'Sivir']",1.0
"['Bard', 'Ekko', 'Kassadin', 'RekSai', 'Sivir']","['Braum', 'Gragas', 'Irelia', 'Lucian', 'Vladimir']",1.0
"['Cassiopeia', 'Gnar', 'Gragas', 'Jhin', 'Morgana']","['Braum', 'Ekko', 'Jinx', 'RekSai', 'Syndra']",0.0
"['Ashe', 'Braum', 'Gnar', 'RekSai', 'Taliyah']","['Ekko', 'Gragas', 'Jhin', 'Kennen', 'Trundle']",0.0
"['Ekko', 'Gragas', 'Jhin', 'Morgana', 'Varus']","['Ashe', 'Braum', 'Cassiopeia', 'RekSai', 'Yasuo']",1.0
"['Ashe', 'Ekko', 'RekSai', 'TahmKench', 'Taliyah']","['Braum', 'Jhin', 'Kassadin', 'Nidalee', 'Varus']",0.0
"['Bard', 'Ekko', 'Ezreal', 'RekSai', 'Vladimir']","['Braum', 'Cassiopeia', 'Gnar', 'Jhin', 'Zac']",1.0
"['Gnar', 'Gragas', 'Karma', 'Lucian', 'Syndra']","['Ekko', 'Jhin', 'Nidalee', 'TahmKench', 'Varus']",0.0
"['Ashe', 'Braum', 'RekSai', 'Vladimir', 'Yasuo']","['Ezreal', 'Gragas', 'Malzahar', 'Shen', 'Trundle']",0.0
"['Braum', 'Cassiopeia', 'Ekko', 'Lucian', 'RekSai']","['Gragas', 'Jhin', 'Taliyah', 'Taric', 'Yasuo']",0.0
"['Kalista', 'Maokai', 'RekSai', 'Syndra', 'Zyra']","['Ashe', 'Fizz', 'Khazix', 'MissFortune', 'Shen']",1.0
"['LeeSin', 'Nautilus', 'Syndra', 'Taric', 'Varus']","['Ashe', 'Katarina', 'Malzahar', 'RekSai', 'Trundle']",0.0
"['Jhin', 'Leblanc', 'Nautilus', 'RekSai', 'TahmKench']","['Lissandra', 'Maokai', 'Nami', 'Rengar', 'Varus']",1.0
"['Karma', 'Khazix', 'Maokai', 'Orianna', 'Varus']","['Anivia', 'Ashe', 'RekSai', 'Singed', 'Thresh']",0.0
"['Corki', 'LeeSin', 'Malzahar', 'Nautilus', 'Varus']","['Ashe', 'Cassiopeia', 'Khazix', 'Lulu', 'Maokai']",1.0
"['Karma', 'Khazix', 'Nautilus', 'Orianna', 'Twitch']","['Ashe', 'AurelionSol', 'Jayce', 'LeeSin', 'Zyra']",0.0
"['Ashe', 'Jayce', 'Malzahar', 'Olaf', 'Orianna']","['Corki', 'Karma', 'LeeSin', 'Maokai', 'Varus']",1.0
"['Ashe', 'Corki', 'Graves', 'Nautilus', 'Zyra']","['Elise', 'Karma', 'Malzahar', 'Maokai', 'Varus']",0.0
"['Graves', 'Malzahar', 'Maokai', 'TwistedFate', 'Varus']","['Ashe', 'Corki', 'Fiora', 'Khazix', 'MissFortune']",0.0
"['Fiora', 'Morgana', 'RekSai', 'Ryze', 'Varus']","['Anivia', 'Ezreal', 'Khazix', 'Malzahar', 'Maokai']",0.0
"['Ashe', 'Jayce', 'Malzahar', 'RekSai', 'TwistedFate']","['Fizz', 'Khazix', 'Maokai', 'Morgana', 'Varus']",1.0
"['Cassiopeia', 'Ezreal', 'Karma', 'Maokai', 'Rengar']","['Ashe', 'Khazix', 'Malzahar', 'Ryze', 'Sion']",0.0
"['Ashe', 'Corki', 'Elise', 'Maokai', 'MissFortune']","['Azir', 'LeeSin', 'Poppy', 'Varus', 'Zyra']",0.0
"['Ashe', 'Fiora', 'RekSai', 'Ryze', 'Thresh']","['Cassiopeia', 'Elise', 'Maokai', 'TahmKench', 'Varus']",0.0
"['Ashe', 'Cassiopeia', 'Karma', 'Khazix', 'Nautilus']","['Malzahar', 'Maokai', 'Olaf', 'Ryze', 'Varus']",0.0
"['Caitlyn', 'Khazix', 'Maokai', 'Morgana', 'Syndra']","['Karma', 'LeeSin', 'Poppy', 'Ryze', 'Varus']",0.0
"['Ashe', 'Cassiopeia', 'LeeSin', 'Maokai', 'Thresh']","['Khazix', 'Morgana', 'Orianna', 'Poppy', 'Varus']",0.0
"['Corki', 'Nautilus', 'Rengar', 'Varus', 'Zyra']","['Ashe', 'Ekko', 'Maokai', 'MissFortune', 'Olaf']",1.0
"['Ashe', 'Katarina', 'MissFortune', 'Nautilus', 'Olaf']","['Corki', 'Jayce', 'LeeSin', 'Varus', 'Zyra']",0.0
"['Corki', 'LeeSin', 'Malzahar', 'Maokai', 'Varus']","['Ashe', 'Ekko', 'Khazix', 'Shen', 'Zyra']",1.0
"['Azir', 'LeeSin', 'Nautilus', 'Varus', 'Zyra']","['Ashe', 'Karma', 'Khazix', 'Maokai', 'TwistedFate']",1.0
"['Ashe', 'Cassiopeia', 'LeeSin', 'Malzahar', 'Poppy']","['Jhin', 'Khazix', 'Nautilus', 'Ryze', 'Taric']",1.0
"['Ashe', 'Ekko', 'Fiora', 'MissFortune', 'RekSai']","['Kindred', 'Maokai', 'Syndra', 'Varus', 'Zyra']",0.0
"['Caitlyn', 'Corki', 'Khazix', 'Malzahar', 'Maokai']","['Azir', 'Ezreal', 'Poppy', 'RekSai', 'Zyra']",0.0
"['Kalista', 'Katarina', 'Nautilus', 'Rengar', 'Thresh']","['Ezreal', 'Karma', 'Khazix', 'Leblanc', 'Maokai']",1.0
"['Khazix', 'Malzahar', 'Nautilus', 'TwistedFate', 'Varus']","['Ashe', 'Corki', 'LeeSin', 'Maokai', 'Zyra']",0.0
"['Khazix', 'Leblanc', 'Maokai', 'Varus', 'Zilean']","['Jhin', 'Kassadin', 'Malzahar', 'Nautilus', 'Rengar']",1.0
"['Ashe', 'Cassiopeia', 'Khazix', 'Maokai', 'Taric']","['Fiora', 'Jhin', 'Malzahar', 'RekSai', 'Ryze']",1.0
"['Ashe', 'Jayce', 'Karma', 'Khazix', 'Orianna']","['Cassiopeia', 'LeeSin', 'Poppy', 'Thresh', 'Varus']",1.0
"['Braum', 'Cassiopeia', 'Khazix', 'Nautilus', 'Varus']","['Ashe', 'Maokai', 'Morgana', 'RekSai', 'Ryze']",0.0
"['Cassiopeia', 'Khazix', 'Nautilus', 'Thresh', 'Varus']","['Jhin', 'Karma', 'LeeSin', 'Maokai', 'Orianna']",1.0
"['Ashe', 'Khazix', 'Malzahar', 'Nautilus', 'Syndra']","['Fizz', 'LeeSin', 'Lulu', 'Maokai', 'Varus']",0.0
"['Ezreal', 'Khazix', 'Maokai', 'Nami', 'Orianna']","['Corki', 'Karma', 'RekSai', 'Trundle', 'Varus']",0.0
"['Jhin', 'Kennen', 'LeeSin', 'Orianna', 'Zyra']","['Ashe', 'Jayce', 'Karma', 'RekSai', 'Ryze']",1.0
"['Ashe', 'Poppy', 'Rengar', 'Ryze', 'Zyra']","['Cassiopeia', 'Khazix', 'Malzahar', 'Nautilus', 'Varus']",0.0
"['Ashe', 'Ekko', 'Khazix', 'Poppy', 'Thresh']","['LeeSin', 'Lulu', 'Nautilus', 'Syndra', 'Varus']",0.0
"['Azir', 'Karma', 'Maokai', 'Rengar', 'Varus']","['Ashe', 'Khazix', 'Nautilus', 'Orianna', 'Thresh']",0.0
"['Karma', 'LeeSin', 'Maokai', 'Ryze', 'Varus']","['Ashe', 'Corki', 'Nautilus', 'RekSai', 'Zyra']",0.0
"['Ashe', 'Khazix', 'MissFortune', 'Swain', 'TwistedFate']","['Cassiopeia', 'Ezreal', 'Maokai', 'RekSai', 'Zyra']",0.0
"['Jhin', 'Karma', 'Khazix', 'Nautilus', 'Ryze']","['Anivia', 'Ashe', 'LeeSin', 'Maokai', 'Zyra']",1.0
"['Corki', 'MissFortune', 'Rengar', 'Shen', 'Varus']","['Caitlyn', 'Khazix', 'Maokai', 'Ryze', 'Zyra']",0.0
